scrubbed_species_binomial,verbatim_family,verbatim_scientific_name,family_matched,name_matched,name_matched_author,higher_plant_group,scrubbed_taxonomic_status,scrubbed_family,scrubbed_author,latitude,longitude,date_collected,datasource,dataset,dataowner,custodial_institution_codes,collection_code,datasource_id,is_new_world
Pfaffia denudata,Amaranthaceae,Pfaffia denudata (Moq.) Kuntze,Amaranthaceae,Pfaffia denudata,(Moq.) Kuntze,flowering plants,Accepted,Amaranthaceae,(Moq.) Kuntze,-14.455833,-48.434444,1996-08-13,GBIF,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),FCAB,1769,1
Blanchetiodendron blanchetii,Fabaceae,Blanchetiodendron blanchetii (Benth.) Barneby & J.W.Grimes,Fabaceae,Blanchetiodendron blanchetii,(Benth.) Barneby & J.W. Grimes,flowering plants,Accepted,Fabaceae,(Benth.) Barneby & J.W. Grimes,-16.6,-42.85,1998-05-15,GBIF,USP,USP,USP,SPF,3527,1
Peixotoa parviflora,Malpighiaceae,Peixotoa parviflora A. Juss.,Malpighiaceae,Peixotoa parviflora,A. Juss.,flowering plants,Accepted,Malpighiaceae,A. Juss.,-23.36028,-46.74,1945-09-12,NY,NY,NY,NY,Herbarium,104,1
Parodia ottonis,Cactaceae,Parodia ottonis (Lehm.) N.P.Taylor,Cactaceae,Parodia ottonis,(Lehm.) N.P. Taylor,flowering plants,Accepted,Cactaceae,(Lehm.) N.P. Taylor,,,2006-11-12,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
Siparuna guianensis,Monimiaceae,Siparuna camporum (Tul.) A. DC.,Siparunaceae,Siparuna camporum,(Tul.) A. DC.,flowering plants,Accepted,Siparunaceae,Aubl.,-6,-50.25,1977-10-14,NY,NY,NY,NY,Herbarium,104,1
Elephantopus hirtiflorus,Compositae,Elephantopus hirtiflorus,Asteraceae,Elephantopus hirtiflorus,DC.,flowering plants,Accepted,Asteraceae,DC.,-13.3983,-46.3183,,SpeciesLink,UnB,UnB,UnB,UB,1227,1
Anacardium occidentale,Anacardiaceae,Anacardium occidentale L.,Anacardiaceae,Anacardium occidentale,L.,flowering plants,Accepted,Anacardiaceae,L.,-9.07,-55.23,2008-08-19,GBIF,K,K,K,Herbarium,3716,1
Adiantum curvatum,Pteridaceae,Adiantum curvatum,Pteridaceae,Adiantum curvatum,Kaulf.,ferns and allies,Accepted,Pteridaceae,Kaulf.,-12.9,-51.866667,1968-06-22,SpeciesLink,UnB,UnB,UnB,UB,1227,1
Elizabetha coccinea,Caesalpiniaceae,Elizabetha coccinea M. R. Schomb. ex Benth.,Fabaceae,Elizabetha coccinea,M.R. Schomb. ex Benth.,flowering plants,Accepted,Fabaceae,M.R. Schomb. ex Benth.,2.416667,-60.183333,1969-01-15,NY,NY,NY,NY,Herbarium,104,1
Cordia ecalyculata,Ehretiaceae,Cordia ecalyculata Vell.,Boraginaceae,Cordia ecalyculata,Vell.,flowering plants,Accepted,Boraginaceae,Vell.,-25.192361,-53.870417,2015-11-12,GBIF,Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),HCF,2459,1
Paliavana prasinata,Gesneriaceae,Paliavana prasinata Benth. & Hook.f.,Gesneriaceae,Paliavana prasinata,(Ker Gawl.) Benth.,flowering plants,Accepted,Gesneriaceae,(Ker Gawl.) Benth.,-20.278333,-40.540556,2008-05-06,GBIF,MBML,MBML,MBML,MBML-HERBARIO,3510,1
,LEGUMINOSAE PAPILIONOIDEAE,Zollernia glabra (Spreng.) Yakovl.,,Leguminosae,,flowering plants,Accepted,,,-22.9375,-42.2936111,2008-03-08,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
Deguelia dasycalyx,Fabaceae,Deguelia dasycalyx (Harms) A.M.G.Azevedo & R.A.Camargo,Fabaceae,Deguelia dasycalyx,(Harms) A.M.G. Azevedo & R.A. Camargo,flowering plants,Accepted,Fabaceae,(Harms) A.M.G. Azevedo & R.A. Camargo,-13.761111,-42.375,,GBIF,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),CEPEC,2724,1
,Bignoniaceae,Bignoniaceae,Bignoniaceae,Bignoniaceae,Juss.,flowering plants,Accepted,Bignoniaceae,Juss.,-14,-42,1997-02-09,SpeciesLink,UFBA,UFBA,UFBA,ALCB,1028,1
Smilax brasiliensis,Smilacaceae,Smilax cf. brasiliensis,Smilacaceae,Smilax brasiliensis,Spreng.,flowering plants,Accepted,Smilacaceae,Spreng.,-12.634444,-56.335,1997-06-09,SpeciesLink,ESALQ,ESALQ,ESALQ,ESA,479,1
,Melastomataceae,Miconia Ruiz & Pav.,Melastomataceae,Miconia,Ruiz & Pav.,flowering plants,Accepted,Melastomataceae,Ruiz & Pav.,-21.2089,-50.4328,1975-03-25,GBIF,IAC,IAC,IAC,IAC,3493,1
Solanum campaniforme,Solanaceae,Solanum campaniforme Roem. & Schult.,Solanaceae,Solanum campaniforme,Roem. & Schult.,flowering plants,Accepted,Solanaceae,Roem. & Schult.,-16.4625,-39.32527,,MO,MO,MO,MO,,280,1
Aeschynomene carvalhoi,Fabaceae,Aeschynomene carvalhoi G.P.Lewis,Fabaceae,Aeschynomene carvalhoi,G.P. Lewis,flowering plants,Accepted,Fabaceae,G.P. Lewis,-12.5,-41.45,1981-12-19,GBIF,K,K,K,Herbarium,3716,1
Philodendron distantilobum,Araceae,Philodendron distantilobum K. Krause,Araceae,Philodendron distantilobum,K. Krause,flowering plants,Accepted,Araceae,K. Krause,-9.750555556,-67.67194444,2001-12-04,NY,NY,NY,NY,Herbarium,104,1
Agalinis glandulosa,Orobanchaceae,Agalinis glandulosa (G.M.Barroso) V.C.Souza,Orobanchaceae,Agalinis glandulosa,(G.M.Barroso) V.C.Souza,flowering plants,Accepted,Orobanchaceae,(G.M.Barroso) V.C.Souza,-15.6,-60.116667,1977-11-24,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
Eugenia punicifolia,Myrtaceae,Eugenia punicifolia,Myrtaceae,Eugenia punicifolia,(Kunth) DC.,flowering plants,Accepted,Myrtaceae,(Kunth) DC.,,,1987-11-02,SpeciesLink,UFES,UFES,UFES,VIES,1307,1
Acmella uliginosa,Asteraceae,Acmella uliginosa,Asteraceae,Acmella uliginosa,(Sw.) Cass.,flowering plants,Accepted,Asteraceae,(Sw.) Cass.,-13.366667,-39.066667,1957-09-01,SpeciesLink,UFBA,UFBA,UFBA,ALCB,1028,1
Inga edulis,Fabaceae,Inga edulis Mart.,Fabaceae,Inga edulis,Mart.,flowering plants,Accepted,Fabaceae,Mart.,-19.354444,-40.516,2006-07-14,GBIF,MBML,MBML,MBML,MBML-HERBARIO,3510,1
Lygodium volubile,LYGODIACEAE,Lygodium volubile Sw.,Lygodiaceae,Lygodium volubile,Sw.,ferns and allies,Accepted,Lygodiaceae,Sw.,-23.3402777,-44.8369444,2001-05-04,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
Guatteria ferruginea,ANNONACEAE,Guatteria ferruginea A.St.-Hil.,Annonaceae,Guatteria ferruginea,A. St.-Hil.,flowering plants,Accepted,Annonaceae,A. St.-Hil.,-22.5427777,-42.6541667,2006-12-19,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
,Fabaceae,Calliandra,Fabaceae,Calliandra,Benth.,flowering plants,Accepted,Fabaceae,Benth.,-13.533611,-41.8775,2005-02-01,SpeciesLink,ESALQ,ESALQ,ESALQ,ESA,479,1
,Dryopteridaceae,Elaphoglossum glaziovii (Fée) Brade,Dryopteridaceae,Elaphoglossum,Schott ex J. Sm.,ferns and allies,Accepted,Dryopteridaceae,Schott ex J. Sm.,-19.936111,-40.506944,2001-07-11,GBIF,MBML,MBML,MBML,MBML-HERBARIO,3510,1
,Lauraceae,Persea,Lauraceae,Persea,Mill.,flowering plants,Accepted,Lauraceae,Mill.,-14.40861,-56.44583,1979-06-18,NY,NY,NY,NY,Herbarium,104,1
,Melastomataceae,Miconia Ruiz & Pav.,Melastomataceae,Miconia,Ruiz & Pav.,flowering plants,Accepted,Melastomataceae,Ruiz & Pav.,-21.962778,-41.992222,2012-10-25,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
Vismia cayennensis,Hypericaceae,Vismia cayennensis Pers.,Hypericaceae,Vismia cayennensis,(Jacq.) Pers.,flowering plants,Accepted,Hypericaceae,(Jacq.) Pers.,-10.8339,-52.8731,,GBIF,F,F,F,Botany,3567,1
Casearia commersoniana,Salicaceae,Casearia commersoniana Cambess.,Salicaceae,Casearia commersoniana,Cambess.,flowering plants,Accepted,Salicaceae,Cambess.,,,1994-11-30,GBIF,UESC,UESC,UESC,UESC,3702,1
Declieuxia fruticosa,Rubiaceae,Declieuxia fruticosa,Rubiaceae,Declieuxia fruticosa,(Willd. ex Roem. & Schult.) Kuntze,flowering plants,Accepted,Rubiaceae,(Willd. ex Roem. & Schult.) Kuntze,-14.616667,-56.583333,1997-05-20,SpeciesLink,ESALQ,ESALQ,ESALQ,ESA,479,1
,Poaceae,Chusquea Kunth,Poaceae,Chusquea,Kunth,flowering plants,Accepted,Poaceae,Kunth,-22.2113,-42.3513,2004-06-15,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1
Sacoila lanceolata,Orchidaceae,Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila lanceolata,(Aubl.) Garay,flowering plants,Accepted,Orchidaceae,(Aubl.) Garay,,,2012-01-11,GBIF,UFPE,UFPE,UFPE,UFP,2854,1
Cordia scabrifolia,Ehretiaceae,Cordia scabrifolia A.DC.,Boraginaceae,Cordia scabrifolia,A. DC.,flowering plants,Accepted,Boraginaceae,A. DC.,-1,-59,1986-03-21,GBIF,Faculdade São Lucas (FSL),Faculdade São Lucas (FSL),Faculdade São Lucas (FSL),HFSL,2979,1
Orthopappus angustifolius,Asteraceae,Orthopappus angustifolius Gleason,Asteraceae,Orthopappus angustifolius,(Sw.) Gleason,flowering plants,Accepted,Asteraceae,(Sw.) Gleason,-7.25,-57.916667,1974-02-18,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
Mandevilla grazielae,Apocynaceae,"Mandevilla grazielae M.F.Sales, Kin.-Gouv. & A.O.Simões",Apocynaceae,Mandevilla grazielae,"M.F. Sales, Kin.-Gouv. & A.O. Simões",flowering plants,Accepted,Apocynaceae,"M.F. Sales, Kin.-Gouv. & A.O. Simões",-19.814167,-40.678056,2000-07-15,GBIF,MBML,MBML,MBML,MBML-HERBARIO,3510,1
Inga punctata,Fabaceae,Inga punctata Willd.,Fabaceae,Inga punctata,Willd.,flowering plants,Accepted,Fabaceae,Willd.,-3,-45.17,1980-10-17,GBIF,US,US,US,Botany,3271,1
Marlierea racemosa,MYRTACEAE,Marlierea racemosa (Vell.) Kiaersk.,Myrtaceae,Marlierea racemosa,(Vell.) Kiaersk.,flowering plants,Accepted,Myrtaceae,(Vell.) Kiaersk.,-15.15,-39.0691667,2006-02-19,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
Kielmeyera rubriflora,Calophyllaceae,Kielmeyera rubriflora Cambess.,Calophyllaceae,Kielmeyera rubriflora,Cambess.,flowering plants,Accepted,Calophyllaceae,Cambess.,-18.2622,-51.5943,2005-03-01,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1
Chamaecrista campicola,Fabaceae,Chamaecrista campicola (Glaz.) H.S.Irwin & Barneby,Fabaceae,Chamaecrista campicola,(Harms) H.S. Irwin & Barneby,flowering plants,Accepted,Fabaceae,(Harms) H.S. Irwin & Barneby,-15.669694,-47.867028,2012-04-30,GBIF,UnB,UnB,UnB,UB,3120,1
Vriesea ruschii,Bromeliaceae,Vriesea ruschii subsp. ruschii,Bromeliaceae,Vriesea ruschii subsp. ruschii,,flowering plants,Accepted,Bromeliaceae,,-13.164722,-39.658611,2007-08-04,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
Stipecoma peltigera,Apocynaceae,Stipecoma peltigera Müll.Arg.,Apocynaceae,Stipecoma peltigera,(Stadelm.) Müll. Arg.,flowering plants,Accepted,Apocynaceae,(Stadelm.) Müll. Arg.,-18.1625,-43.726111,2013-01-05,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
,,Plantae,Plantaginaceae,Plantago,L.,flowering plants,Accepted,Plantaginaceae,L.,-9.601667,-35.9225,2002-04-06,GBIF,IMA,IMA,IMA,MAC,2458,1
Psittacanthus acinarius,Loranthaceae,Psittacanthus acinarius Mart.,Loranthaceae,Psittacanthus acinarius,(Mart.) Mart.,flowering plants,Accepted,Loranthaceae,(Mart.) Mart.,-10.8339,-52.8731,,GBIF,F,F,F,Botany,3567,1
,Myrtaceae,Myrciaria,Myrtaceae,Myrciaria,O. Berg,flowering plants,Accepted,Myrtaceae,O. Berg,-15.533333,-44.466667,1998-07-19,SpeciesLink,UnB,UnB,UnB,UB,1227,1
Maytenus gonoclada,Celastraceae,Maytenus gonoclada Mart.,Celastraceae,Maytenus gonoclada,Mart.,flowering plants,Accepted,Celastraceae,Mart.,-13.264444,-41.919722,,GBIF,Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC),CEPEC,2724,1
Cybianthus quelchii,Myrsinaceae,Cybianthus quelchii,Primulaceae,Cybianthus quelchii,(N.E. Br.) G. Agostini,flowering plants,Accepted,Primulaceae,(N.E. Br.) G. Agostini,0.85,-63.283333,1985-01-01,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1
,Lejeuneaceae,Lejeunea,Lejeuneaceae,Lejeunea,Lib.,bryophytes,Accepted,Lejeuneaceae,Lib.,-15.505833,-48.105,2009-01-28,SpeciesLink,UnB,UnB,UnB,UB,1227,1
Collaea stenophylla,Fabaceae,Collaea stenophylla Benth.,Fabaceae,Collaea stenophylla,(Hook. & Arn.) Benth.,flowering plants,Accepted,Fabaceae,(Hook. & Arn.) Benth.,-26.361111,-52.101111,2006-12-18,GBIF,UFRGS,UFRGS,UFRGS,ICN,2637,1
Byrsonima coccolobifolia,Malpighiaceae,Byrsonima coccolobifolia,Malpighiaceae,Byrsonima coccolobifolia,Kunth,flowering plants,Accepted,Malpighiaceae,Kunth,-19.473278,-43.987556,2006-12-02,SpeciesLink,USP,USP,USP,SPFw,231,1
,,Plantae,Plantaginaceae,Plantago,L.,flowering plants,Accepted,Plantaginaceae,L.,-1.984722,-60.061111,2011-05-16,SpeciesLink,UnB,UnB,UnB,UB,1227,1
Plenckia populnea,Celastraceae,Plenckia populnea Reissek,Celastraceae,Plenckia populnea,Reissek,flowering plants,Accepted,Celastraceae,Reissek,-15.748333,-47.585277,,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1
Triplaris gardneriana,Polygonaceae,Triplaris gardneriana Wedd.,Polygonaceae,Triplaris gardneriana,Wedd.,flowering plants,Accepted,Polygonaceae,Wedd.,-14.583333,-49.016667,1997-10-15,GBIF,UFPI,UFPI,UFPI,TEPB,2593,1
Ruellia affinis,Acanthaceae,Ruellia affinis Lindau,Acanthaceae,Ruellia affinis,Lindau,flowering plants,Accepted,Acanthaceae,Lindau,-12.035556,-37.703889,2011-01-27,GBIF,Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),ALCB,2879,1
Myrsine monticola,Primulaceae,Myrsine monticola Mart.,Primulaceae,Myrsine monticola,Mart.,flowering plants,Accepted,Primulaceae,Mart.,-18.125278,-43.518333,2001-07-10,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
Stachytarpheta sessilis,Verbenaceae,Stachytarpheta sessilis Moldenke,Verbenaceae,Stachytarpheta sessilis,Moldenke,flowering plants,Accepted,Verbenaceae,Moldenke,-9.8,-40.333333,,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1
Cuphea ferruginea,Lythraceae,Cuphea ferruginea Pohl ex Koehne,Lythraceae,Cuphea ferruginea,Pohl ex Koehne,flowering plants,Accepted,Lythraceae,Pohl ex Koehne,-15.766111,-47.856111,2006-09-18,GBIF,UnB,UnB,UnB,UB,3120,1
Tocoyena formosa,Rubiaceae,Tocoyena formosa,Rubiaceae,Tocoyena formosa,(Cham. & Schltdl.) K. Schum.,flowering plants,Accepted,Rubiaceae,(Cham. & Schltdl.) K. Schum.,-11.183889,-50.706111,1997-03-19,SpeciesLink,ESALQ,ESALQ,ESALQ,ESA,479,1
Schoenobryum concavifolium,Cryphaeaceae,"Schoenobryum concavifolium Gangulee, 1976",Cryphaeaceae,Schoenobryum concavifolium,(Griff.) Gangulee,bryophytes,Accepted,Cryphaeaceae,(Griff.) Gangulee,-20.233333,-46.383333,1984-09-18,GBIF,IBt,IBt,IBt,SP-BRYOPHYTA,1670,1
,Commelinaceae,Dichorisandra J.C.Mikan,Commelinaceae,Dichorisandra,J.C. Mikan,flowering plants,Accepted,Commelinaceae,J.C. Mikan,-14.181389,-39.7075,2008-03-21,GBIF,Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),ALCB,2879,1
Octoblepharum cylindricum,Dicranaceae,"Octoblepharum cylindricum W.P.Schimper ex Montagne, 1840",Octoblepharaceae,Octoblepharum cylindricum,Schimp. ex Mont.,bryophytes,Accepted,Octoblepharaceae,Schimp. ex Mont.,-15.89,-52.256667,1968-05-31,GBIF,IBt,IBt,IBt,SP-BRYOPHYTA,1670,1
Moritzia dusenii,Boraginaceae,Moritzia dusenii I. M. Johnst.,Boraginaceae,Moritzia dusenii,I.M. Johnst.,flowering plants,Accepted,Boraginaceae,I.M. Johnst.,-25.44194,-49.06306,1909-09-25,NY,NY,NY,NY,Herbarium,104,1
Faramea platyneura,Rubiaceae,Faramea platyneura Müll.Arg.,Rubiaceae,Faramea platyneura,Müll. Arg.,flowering plants,Accepted,Rubiaceae,Müll. Arg.,-2.883333,-59.97,1967-04-04,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1
Eugenia stictopetala,Myrtaceae,Eugenia stictopetala Mart. ex DC.,Myrtaceae,Eugenia stictopetala,DC.,flowering plants,Accepted,Myrtaceae,DC.,,,2015-01-31,GBIF,USP,USP,USP,SPF,3527,1
Luetzelburgia praecox,Fabaceae,Luetzelburgia praecox Harms,Fabaceae,Luetzelburgia praecox,(Harms)Harms,flowering plants,Accepted,Fabaceae,(Harms)Harms,-14.274444,-48.331944,2009-04-27,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
,Loganiaceae,Strychnos L.,Loganiaceae,Strychnos,L.,flowering plants,Accepted,Loganiaceae,L.,0.25,-66.68,2008-05-28,GBIF,K,K,K,Herbarium,3716,1
Solanum palinacanthum,Solanaceae,Solanum palinacanthum Dunal,Solanaceae,Solanum palinacanthum,Dunal,flowering plants,Accepted,Solanaceae,Dunal,-7.260278,-34.933333,2008-08-18,GBIF,UFPB,UFPB,UFPB,JPB,3165,1
,Malvaceae,Helicteres L.,Malvaceae,Helicteres,L.,flowering plants,Accepted,Malvaceae,L.,-13.717778,-46.9625,2009-04-22,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
Vitex sprucei,Verbenaceae,Vitex sprucei,Lamiaceae,Vitex sprucei,Briq.,flowering plants,Accepted,Lamiaceae,Briq.,-2.993913,-59.927091,2001-01-01,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1
Byrsonima lancifolia,Malpighiaceae,Byrsonima lancifolia A.Juss.,Malpighiaceae,Byrsonima lancifolia,A. Juss.,flowering plants,Accepted,Malpighiaceae,A. Juss.,-14.163333,-47.593056,2004-12-18,GBIF,UnB,UnB,UnB,UB,3120,1
Ditassa hastata,Apocynaceae,Ditassa hastata,Apocynaceae,Ditassa hastata,Decne.,flowering plants,Accepted,Apocynaceae,Decne.,-11,-43,1990-10-13,SpeciesLink,USP,USP,USP,SPF,231,1
Acisanthera alsinaefolia,Melastomataceae,Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana,Melastomataceae,Acisanthera alsinaefolia,(DC.) Triana,flowering plants,Accepted,Melastomataceae,(DC.) Triana,-20.434444,-46.653333,2002-12-05,GBIF,UFU,UFU,UFU,HUFU,2245,1
,LEGUMINOSAE PAPILIONOIDEAE,Luetzelburgia bahiensis Yakovlev,,Leguminosae,,flowering plants,Accepted,,,-11.0147222,-41.4055556,2007-06-02,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
Anacardium giganteum,Anacardiaceae,Anacardium giganteum J.Hancock ex Engl.,Anacardiaceae,Anacardium giganteum,Hancock ex Engl.,flowering plants,Accepted,Anacardiaceae,Hancock ex Engl.,-2.132778,-48.805555,,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1
Riccia wainionis,Ricciaceae,Riccia wainionis Steph.,Ricciaceae,Riccia wainionis,Steph.,bryophytes,No opinion,Ricciaceae,Steph.,-21,-52,,GBIF,AAS,AAS,AAS,Antarctic Plant Database,3729,1
,Annonaceae,"Ephedranthus dimerus J.C.Lopes, Chatrou & Mello-Silva",Annonaceae,Ephedranthus,S. Moore,flowering plants,Accepted,Annonaceae,S. Moore,-19.13,-40.05,1999-02-13,GBIF,K,K,K,Herbarium,3716,1
Bulbostylis capillaris,Cyperaceae,Bulbostylis capillaris (L.) C.B.Clarke,Cyperaceae,Bulbostylis capillaris,(L.) Kunth ex C.B. Clarke,flowering plants,Accepted,Cyperaceae,(L.) Kunth ex C.B. Clarke,-5.320833,-37.578333,2007-05-17,GBIF,IMA,IMA,IMA,MAC,2458,1
,Fabaceae,Dioclea Kunth,Fabaceae,Dioclea,Kunth,flowering plants,Accepted,Fabaceae,Kunth,-9.354444,-64.835278,2012-06-29,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
,Melastomataceae,Miconia Ruiz & Pav.,Melastomataceae,Miconia,Ruiz & Pav.,flowering plants,Accepted,Melastomataceae,Ruiz & Pav.,-12.433333,-41.45,1995-04-25,GBIF,Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),Universidade Federal da Bahia (UFBA),ALCB,2879,1
Sorghastrum pellitum,Poaceae,Sorghastrum pellitum Parodi,Poaceae,Sorghastrum pellitum,(Hack.) Parodi,flowering plants,Accepted,Poaceae,(Hack.) Parodi,-30.522778,-51.359722,2012-10-18,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
Critoniopsis quinqueflora,Asteraceae,Critoniopsis quinqueflora,Asteraceae,Critoniopsis quinqueflora,(Less.) H. Rob.,flowering plants,Accepted,Asteraceae,(Less.) H. Rob.,-27.001692,-49.108028,2001-07-04,SpeciesLink,FURB,FURB,FURB,FURB,1278,1
Tetrapterys microphylla,MALPIGHIACEAE,Tetrapterys microphylla (A . Juss.) Nied.,Malpighiaceae,Tetrapterys microphylla,Nied.,flowering plants,Accepted,Malpighiaceae,Nied.,-14,-47,1965-10-21,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1
Anemia dentata,Anemiaceae,Anemia dentata Gardn. & Field.&Gardn.,Anemiaceae,Anemia dentata,Gardner,ferns and allies,No opinion,Anemiaceae,Gardner,-9.666111,-37.404167,2000-07-16,GBIF,IMA,IMA,IMA,MAC,2458,1
Eugenia punicifolia,Myrtaceae,Eugenia punicifolia (Kunth) DC.,Myrtaceae,Eugenia punicifolia,(Kunth) DC.,flowering plants,Accepted,Myrtaceae,(Kunth) DC.,,,2010-11-19,GBIF,K,K,K,Herbarium,3716,1
Vernonanthura cuneifolia,Asteraceae,Vernonanthura cuneifolia (Gardner) H.Rob.,Asteraceae,Vernonanthura cuneifolia,(Gardner) H. Rob.,flowering plants,Accepted,Asteraceae,(Gardner) H. Rob.,-25.246325,-49.992614,2015-09-05,GBIF,UEM,UEM,UEM,HUEM,2180,1
Plukenetia loretensis,Euphorbiaceae,Plukenetia loretensis Ule,Euphorbiaceae,Plukenetia loretensis,Ule,flowering plants,Accepted,Euphorbiaceae,Ule,-11.37833,-58.74083,1979-06-05,NY,NY,NY,NY,Herbarium,104,1
Dimorphandra mollis,Fabaceae,Dimorphandra mollis Benth.,Fabaceae,Dimorphandra mollis,Benth.,flowering plants,Accepted,Fabaceae,Benth.,-22.716667,-48.383333,1982-07-06,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1
,Poaceae,Ichnanthus P.Beauv.,Poaceae,Ichnanthus,P. Beauv.,flowering plants,Accepted,Poaceae,P. Beauv.,-16.259722,-57.539444,1995-05-05,GBIF,UFRGS,UFRGS,UFRGS,ICN,2637,1
Swartzia laevicarpa,Fabaceae,Swartzia laevicarpa Amshoff,Fabaceae,Swartzia laevicarpa,Amshoff,flowering plants,Accepted,Fabaceae,Amshoff,-10.8339,-52.8731,,GBIF,F,F,F,Botany,3567,1
Clusia obdeltifolia,Clusiaceae,Clusia obdeltifolia,Clusiaceae,Clusia obdeltifolia,Bittrich,flowering plants,Accepted,Clusiaceae,Bittrich,-12.45,-41.466667,1994-10-25,SpeciesLink,UFBA,UFBA,UFBA,ALCB,1028,1
Bidens subalternans,Asteraceae,Bidens subalternans DC.,Asteraceae,Bidens subalternans,DC.,flowering plants,Accepted,Asteraceae,DC.,-23.5459,-52.45102,2014-01-30,GBIF,UTFPR,UTFPR,UTFPR,DVPR,3013,1
,Primulaceae,Cybianthus Mart.,Primulaceae,Cybianthus,Mart.,flowering plants,Accepted,Primulaceae,Mart.,-10.2,-59.35,1973-10-12,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1
,,Plantae,Plantaginaceae,Plantago,L.,flowering plants,Accepted,Plantaginaceae,L.,-7.274167,-39.450833,2010-10-26,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1
Piper umbellatum,Piperaceae,Piper umbellatum L.,Piperaceae,Piper umbellatum,L.,flowering plants,Accepted,Piperaceae,L.,-26.91,-49.410833,2017-03-20,GBIF,"Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB",FURB,1646,1
Cybianthus oblongifolius,Myrsinaceae,Conomorpha oblongifolia DC.,Primulaceae,Conomorpha oblongifolia,A. DC.,flowering plants,Accepted,Primulaceae,(A. DC.) G. Agostini,-14.59333,-39.28417,1991-11-06,NY,NY,NY,NY,Herbarium,104,1
Blechnum schomburgkii,Blechnaceae,Blechnum schomburgkii (Kl.) C.Chr.,Blechnaceae,Blechnum schomburgkii,(Klotzsch) C. Chr.,ferns and allies,Accepted,Blechnaceae,(Klotzsch) C. Chr.,-22.7553,-46.1447,2000-03-01,GBIF,IAC,IAC,IAC,IAC,3493,1
Blepharandra heteropetala,Malpighiaceae,Blepharandra heteropetala W.R.Anderson,Malpighiaceae,Blepharandra heteropetala,W.R. Anderson,flowering plants,Accepted,Malpighiaceae,W.R. Anderson,-7.66667,-61.16667,1985-04-24,GBIF,W,W,W,Herbarium W,3736,1
