DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
MENE2_06585,MENE2,E15077,SAO BONIFACIO,SANTA CATARINA,SC,Brazil,NA,NA,-27.99,-48.869722,Coordinates given in the herbarium record,Rio Poncho,Angiosperms,Bromeliaceae,Nidularium,procerum,Nidularium procerum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,612,1656,20.5,Ombrophilous Forest,YES,NA
FRAN_00369,FRAN,E0372,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Inselberg,-20.938611,-41.544167,Study site,Pontoes de Mimoso do Sul: afloramento do Toti,Angiosperms,Cactaceae,Rhipsalis,teres,Rhipsalis teres,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2015,2015,Abundance,634,1317,21.7999992370605,Seasonal Forest,YES,NA
MENE2_12043,MENE2,E20039,PONTAL DO PARANA,PARANA,PR,Brazil,NA,NA,-25.604389,-48.42825,Coordinates given in the herbarium record,behind Pontal do Sul,Angiosperms,Araceae,Philodendron,appendiculatum,Philodendron appendiculatum,hemiepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1,2096,24.8999996185303,Ombrophilous Forest,YES,NA
FOUN_00389,FOUN,389,IBICARAI,BAHIA,BA,Brazil,6,Lower Mountain Ombrophilous Forest,-14.796747,-39.630069,Google Earth,RPPN Estancia Manaca,Angiosperms,Bromeliaceae,Vriesea,tijucana,Vriesea tijucana,holoepiphyte,NA,NA,NA,NA,2009,2009,Presence_only,286,1175,21.3999996185303,Seasonal Forest,YES,coleta aleatoria
ANNE_04546,ANNE,28314,ANTONIO CARLOS,SANTA CATARINA,SC,Brazil,NA,Dense Montane Ombrophilous Forest,-27.45,-48.8667,Municipality,RPPN Caraguata,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,598,1690,21.2000007629395,Ombrophilous Forest,YES,NA
CEBA_00521,CEBA,NA,GUARANI,MISIONES,N,Argentina,TRESSENS 6767,Forest,-26.97751,-54.26268,Department,NA,Angiosperms,Cactaceae,Rhipsalis,floccosa,Rhipsalis floccosa,holoepiphyte,Rutaceae,Balfourodendron,riedelianum,Balfourodendron riedelianum,NA,NA,Presence_only,327,1705,24.7999992370605,NA,YES,Interior de selva. Epifita en ramas superiores de Balfourodendron riedelianum. 17-02-2002
MENE_01922,MENE,E1940,OLARIA,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.85,-43.9333,250,Serra do Cruz,Ferns,Hymenophyllaceae,Hymenophyllum,fragile,Hymenophyllum fragile,holoepiphyte,NA,NA,NA,NA,2010,2012,Presence_only,914,1483,22.2999992370605,Seasonal Forest,YES,NA
MENE2_06100,MENE2,E14636,DOUTOR PEDRINHO,SANTA CATARINA,SC,Brazil,NA,NA,-26.7275,-49.585,Coordinates given in the herbarium record,Forcacao,Angiosperms,Bromeliaceae,Nidularium,amazonicum,Nidularium amazonicum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,792,1521,20.7999992370605,Ombrophilous Forest,YES,NA
KERB_09217,KERB,E9217,LAPA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.578059,-49.912969,Forest fragment,Castelhanos,Ferns,Polypodiaceae,Pecluma,sicca,Pecluma sicca,holoepiphyte,Euphorbiaceae,Sebastiania,brasiliensis,Sebastiania brasiliensis,2002,2006,Abundance,830,1369,21.5,Other,YES,NA
FUME_04172,FUME,E4191,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Bromeliaceae,Vriesea,longicaulis,Vriesea longicaulis,holoepiphyte,Myrtaceae,Eugenia,nutans,Eugenia nutans,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,NA
MENE2_11455,MENE2,E19504,BOM JESUS,RIO GRANDE DO SUL,RS,Brazil,NA,NA,-28.6678,-50.4167,Coordinates given in the herbarium record,NA,Angiosperms,Piperaceae,Peperomia,trineura,Peperomia trineura,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1000,1737,20,Savanna,YES,NA
MENE2_10386,MENE2,E18532,URUBICI,SANTA CATARINA,SC,Brazil,NA,NA,-28.080278,-49.406667,Coordinates given in the herbarium record,NA,Angiosperms,Piperaceae,Peperomia,pseudobcordata,Peperomia pseudobcordata,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1336,1708,18,Ombrophilous Forest,YES,NA
MENE2_00915,MENE2,E0915,URUCUCA,BAHIA,BA,Brazil,NA,NA,-14.5833,-39.2667,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Aechmea,disjuncta,Aechmea disjuncta,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,85,1607,25.2999992370605,Ombrophilous Forest,YES,NA
KERB_12321,KERB,E12321,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Bromeliaceae,Aechmea,recurvata,Aechmea recurvata,holoepiphyte,Sapindaceae,Matayba,elaeagnoides,Matayba elaeagnoides,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
KERB_06123,KERB,E6123,CAMPINA GRANDE DO SUL,PARANA,PR,Brazil,ABUNDANCE,NA,-25.240888,-48.830907,Forest fragment,Morro Caratuva,Ferns,Polypodiaceae,Cochlidium,punctatum,Cochlidium punctatum,holoepiphyte,Aquifoliaceae,Ilex,microdonta,Ilex microdonta,2009,2011,Abundance,1714,1907,16.7999992370605,Ombrophilous Forest,YES,NA
MENE2_22702,MENE2,E29729,PALMEIRAS,BAHIA,BA,Brazil,NA,NA,-12.516667,-41.55,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,NA,NA,NA,NA,NA,NA,Presence_only,759,831,22.1000003814697,NA,YES,NA
KESS_01116,KESS,E1116,CARAGUATATUBA,SAO PAULO,SP,Brazil,NA,Forest Fragment,-23.62,-45.41,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,ensiformis,Vriesea ensiformis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,2074,26.7000007629395,NA,YES,NA
MENE2_19805,MENE2,E27095,SILVA JARDIM,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.4666667,-42.5,Coordinates given in the herbarium record,"Serra de Macae de Cima, estrada do rio das Flores.",Angiosperms,Orchidaceae,Stelis,papaquerensis,Stelis papaquerensis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,682,1394,24.5,Ombrophilous Forest,YES,NA
VAND_00166,VAND,NA,POCOS DE CALDAS,MATO GROSSO DO SUL,MS,Brazil,RJ13,Edge of Riparian Forest,-21.7854,-46.5619,Municipality,Fazenda de Ricardo Junqueira,Angiosperms,Bromeliaceae,Aechmea,distichantha,Aechmea distichantha,holoepiphyte,Sapindaceae,Matayba,guianensis,Matayba guianensis,2005,2006,Abundance,1512,1686,20.7000007629395,Seasonal Forest,YES,NA
KERB_05817,KERB,E5817,BALSA NOVA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.553261,-49.808853,Forest fragment,Ponte dos Arcos,Angiosperms,Bromeliaceae,Tillandsia,usneoides,Tillandsia usneoides,holoepiphyte,Malvaceae,Luehea,divaricata,Luehea divaricata,2002,2006,Abundance,882,1364,21.2000007629395,Other,YES,NA
KERB_08075,KERB,E8075,GUARAPUAVA,PARANA,PR,Brazil,ABUNDANCE,NA,-25.521863,-51.416667,Forest fragment,Rio Sao Jeronimo,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,Aquifoliaceae,Ilex,theezans,Ilex theezans,2003,2003,Abundance,984,1735,19.7000007629395,Savanna,YES,NA
JABOT_01453,JABOT,451876,MAGE,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.51167,-43.03333,Coordinates given in the herbarium record,NA,Angiosperms,Cactaceae,Rhipsalis,teres,Rhipsalis teres,holoepiphyte,NA,NA,NA,NA,2007,2007,Presence_only,646,1765,22.3999996185303,Ombrophilous Forest,YES,NA
MENE2_29822,MENE2,E6248,PAULO AFONSO,BAHIA,BA,Brazil,NA,NA,-9.4061,-38.2147,Coordinates given in the herbarium record,ESEC - Raso da Catarina-mata do Pororoca.,Angiosperms,Orchidaceae,Catasetum,macrocarpum,Catasetum macrocarpum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,NA,NA,NA,NO,NA
FEMA_00478,FEMA,E478,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,4,Primary Forest,-19.916111,-40.541944,Municipality,"Nova Lombardia, Reserva Biologica Augusto Ruschi, Trilha da divisa, saida para Gioapaboacu, lado esquerdo",Ferns,Dryopteridaceae,Elaphoglossum,brevipetiolatum,Elaphoglossum brevipetiolatum,holoepiphyte,NA,NA,NA,NA,2010,2014,Presence_only,671,1324,22.5,Ombrophilous Forest,YES,"The specimens examined for this study were compiled from the following herbaria: AAU, B, BHCB, BM, BR, CEPEC, F, FLOR, FURB, GH, HB, HBR, HUEFS, INPA, K, M, MBM, MBML, MO, NY, R, RB, P, PH, PI, S, SP, SPF, UC, UPCB, and US Vervloet 108 -MBML-"
KERB_12164,KERB,E12164,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Hymenophyllaceae,Crepidomanes,pyxidiferum,Crepidomanes pyxidiferum,holoepiphyte,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
VAND_00123,VAND,NA,POCOS DE CALDAS,MATO GROSSO DO SUL,MS,Brazil,EJ22,Riparian Forest,-21.7854,-46.5619,Municipality,Fazenda do Eduardo Junqueira,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,Rubiaceae,Guettarda,uruguensis,Guettarda uruguensis,2005,2006,Abundance,1512,1686,20.7000007629395,Seasonal Forest,YES,NA
KERB_06652,KERB,E6652,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Angiosperms,Cactaceae,Lepismium,houlletianum,Lepismium houlletianum,holoepiphyte,Lauraceae,Nectandra,sp.,Nectandra sp.,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,NA
MENE2_09312,MENE2,E17556,PASSA QUATRO,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-22.3903,-44.9667,Coordinates given in the herbarium record,Pico do Muro.,Angiosperms,Piperaceae,Peperomia,galioides,Peperomia galioides,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1140,1510,21.7000007629395,Ombrophilous Forest,YES,NA
JABOT_01757,JABOT,755664,RIO DE JANEIRO,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.9875,-43.2375,Coordinates given in the herbarium record,NA,Ferns,Polypodiaceae,Microgramma,crispata,Microgramma crispata,holoepiphyte,NA,NA,NA,NA,2017,2017,Presence_only,NA,1397,25.2999992370605,NA,YES,NA
MENE_01665,MENE,E1682,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.7303,-43.3703,100,"Mata do Krambeck, Jardim Bot?nico da Universidade Federal de Juiz de Fora",Angiosperms,Bromeliaceae,Billbergia,horrida,Billbergia horrida,holoepiphyte,Malvaceae,Ceiba,speciosa,Ceiba speciosa,2013,2013,Presence_only,689,1519,23.2000007629395,Seasonal Forest,YES,NA
ANNE_01765,ANNE,24777,JOINVILLE,SANTA CATARINA,SC,Brazil,NA,Dense Ombrophilous Forest,-26.1833,-49.0333,Municipality,Serra Dona Francisca,Angiosperms,Clusiaceae,Clusia,criuva,Clusia criuva,hemiepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,897,1646,20.7999992370605,Ombrophilous Forest,YES,NA
JABOT_00624,JABOT,587753,CASTELO,ESPIRITO SANTO,ES,Brazil,NA,NA,-20.52167,-41.09667,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Vriesea,procera,Vriesea procera,facultative,NA,NA,NA,NA,2013,2013,Presence_only,1826,1452,19,Ombrophilous Forest,YES,NA
ANNE_04510,ANNE,7259,POUSO REDONDO,SANTA CATARINA,SC,Brazil,NA,Mixed Ombrophilous Forest,-27.2667,-50.1167,Municipality,Morro do Funil,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,NA,NA,NA,NA,2008,2008,Presence_only,730,1555,20.1000003814697,Ombrophilous Forest,YES,NA
ANNE_01482,ANNE,17578,JOINVILLE,SANTA CATARINA,SC,Brazil,NA,Dense Ombrophilous Forest,-26.1833,-49.0333,Municipality,Serra Dona Francisca,Angiosperms,Orchidaceae,Campylocentrum,ulaei,Campylocentrum ulaei,holoepiphyte,NA,NA,NA,NA,2009,2009,Presence_only,897,1646,20.7999992370605,Ombrophilous Forest,YES,NA
PERE_00597,PERE,TS086 -2-,TEODORO SAMPAIO,SAO PAULO,SP,Brazil,NA,Forest Interior,-22.51362781,-52.31775468,10,Parque Estadual Morro do Diabo,Angiosperms,Moraceae,Ficus,citrifolia,Ficus citrifolia,hemiepiphyte,NA,NA,NA,NA,2007,2011,Presence_only,597,1207,24.2999992370605,Seasonal Forest,YES,"habito terricola; amostragem assistematica em uma area de ~ 100.000 ha entre as coordenadas -52,513 dd -22,625 dd e -52,163 dd -22,265 dd.  habito terricola:sim"
MENE2_32049,MENE2,E8475,IGUAPE,SAO PAULO,SP,Brazil,NA,NA,-24.36666667,-47.33333333,Coordinates given in the herbarium record,"Estacao Ecologica Jureia-Itatins-Trilha proxima a Cachoeira do salto,  planicie",Angiosperms,Orchidaceae,Epidendrum,proligerum,Epidendrum proligerum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,243,1978,23.2999992370605,Ombrophilous Forest,YES,NA
PERB_00247,PERB,E0276,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,NA,NA,-19.9075,-40.553056,Study site,Reserva Biologica Augusto Ruschi - Nova Lombardia,Angiosperms,Gesneriaceae,Codonanthe,gibbosa,Codonanthe gibbosa,holoepiphyte,NA,NA,NA,NA,2003,2003,Presence_only,702,1316,22.7999992370605,Ombrophilous Forest,YES,Example
FRAL_01297,FRAL,E1297,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.7769,-43.34305,100,Praca Garrastazu Medici,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Bignoniaceae,Handroanthus,chrysotrichus,Handroanthus chrysotrichus,2015,2016,Presence_only,692,1498,23.2999992370605,Seasonal Forest,YES,NA
BREI_00210,BREI,E210,ELDORADO,SAO PAULO,SP,Brazil,T.B. BREIER 1327,Secondary Forest,-24.636667,-48.403333,5000,Parque Estadual Caverna do Diabo,Angiosperms,Bromeliaceae,Vriesea,carinata,Vriesea carinata,holoepiphyte,NA,NA,NA,NA,2002,2005,Presence_only,521,1528,23.6000003814697,Ombrophilous Forest,YES,NA
MENE2_10572,MENE2,E18701,TELEMACO BORBA,PARANA,PR,Brazil,NA,NA,-24.35,-50.583333,Coordinates given in the herbarium record,Area de alagamento da UHE Maua,Angiosperms,Piperaceae,Peperomia,rhombea,Peperomia rhombea,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,683,1366,22.1000003814697,Other,YES,NA
PERE_00700,PERE,TS212 -2-,TEODORO SAMPAIO,SAO PAULO,SP,Brazil,NA,Forest Edge,-22.60840322,-52.1734303,10,Parque Estadual Morro do Diabo,Angiosperms,Moraceae,Ficus,citrifolia,Ficus citrifolia,hemiepiphyte,NA,NA,NA,NA,2007,2011,Presence_only,285,1193,25.7000007629395,Seasonal Forest,YES,"habito hemiepifitico; forofito; em avancado estado de decomposicao; amostragem assistematica em uma area de ~ 100.000 ha entre as coordenadas -52,513 dd -22,625 dd e -52,163 dd -22,265 dd.  habito terricola:nao"
BREI_00005,BREI,E005,CANANEIA,SAO PAULO,SP,Brazil,T.B. BREIER 0268,Primary Restinga,-25.077222,-47.929167,1000,Parque Estadual Ilha do Cardoso,Angiosperms,Araceae,Anthurium,itanhaense,Anthurium itanhaense,holoepiphyte,NA,NA,NA,NA,2002,2005,Presence_only,5,2481,26.6000003814697,Ombrophilous Forest,YES,NA
KERB_05897,KERB,E5897,BALSA NOVA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.553261,-49.808853,Forest fragment,Ponte dos Arcos,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,Euphorbiaceae,Gymnanthes,klotzschiana,Gymnanthes klotzschiana,2002,2006,Abundance,882,1364,21.2000007629395,Other,YES,NA
FRAN_01076,FRAN,E1079,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Primary Forest,-20.936667,-41.553333,Forest fragment,Pedra dos Pontoes:primeira mata nebular,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2016,2016,Abundance,634,1391,20.3999996185303,Seasonal Forest,YES,NA
JABOT_01768,JABOT,271822,ITAPEBI,BAHIA,BA,Brazil,NA,NA,-15.93333,-39.53333,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Lymania,alvimii,Lymania alvimii,holoepiphyte,NA,NA,NA,NA,1986,1986,Presence_only,110,1104,24.8999996185303,Ombrophilous Forest,YES,NA
MENE2_21031,MENE2,E2821,CAMPO LIMPO PAULISTA,SAO PAULO,SP,Brazil,NA,NA,-23.216667,-46.766667,Coordinates given in the herbarium record,Reserva Biologica Municipal da Serra do Japi,Angiosperms,Araceae,Anthurium,gaudichaudianum,Anthurium gaudichaudianum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1004,1358,21,Ombrophilous Forest,YES,NA
VAND_00113,VAND,NA,POCOS DE CALDAS,MATO GROSSO DO SUL,MS,Brazil,DR71,Edge of Riparian Forest,-21.7854,-46.5619,Municipality,Fazenda do Dirceu,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,Thymelaeaceae,Daphnopsis,fasciculata,Daphnopsis fasciculata,2005,2006,Abundance,1512,1686,20.7000007629395,Seasonal Forest,YES,NA
KERB_07406,KERB,E7406,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Campyloneurum,austrobrasilianum,Campyloneurum austrobrasilianum,holoepiphyte,NA,NA,NA,NA,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,NA
FUME_04436,FUME,E4455,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,NA,NA,NA,NA,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,NA
MENE2_03193,MENE2,E11993,ILHEUS,BAHIA,BA,Brazil,NA,NA,-14.770278,-39.202778,Coordinates given in the herbarium record,"Serra da Pedra Lascada, 13,7 Km de Barro Preto, na estrada que passa pela Fazenda Sao Miguel, em direcao a serra.",Angiosperms,Orchidaceae,Heterotaxis,brasiliensis,Heterotaxis brasiliensis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,93,1563,25.7000007629395,Ombrophilous Forest,YES,NA
KERB_07916,KERB,E7916,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 3,Angiosperms,Cactaceae,Lepismium,lumbricoides,Lepismium lumbricoides,holoepiphyte,NA,NA,NA,NA,2012,2014,Presence_only,910,1294,20.5,Ombrophilous Forest,YES,NA
KERB_06876,KERB,E6876,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.661593,-49.277089,Forest fragment,Fazenda Experimental Gralha Azul,Ferns,Polypodiaceae,Pecluma,recurvata,Pecluma recurvata,holoepiphyte,NA,NA,NA,NA,2008,2015,Abundance,910,1304,20.3999996185303,Ombrophilous Forest,YES,NA
JABOT_03732,JABOT,183201,PETROPOLIS,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.5,-43.17,Municipality,NA,Angiosperms,Piperaceae,Peperomia,obtusifolia,Peperomia obtusifolia,holoepiphyte,NA,NA,NA,NA,1978,1978,Presence_only,856,1910,21.7000007629395,Ombrophilous Forest,YES,NA
KERB_07563,KERB,E7563,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Niphidium,crassifolium,Niphidium crassifolium,holoepiphyte,NA,NA,NA,NA,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,NA
MENE2_22384,MENE2,E2944,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,RJ,Brazil,NA,NA,-21.8333333,-41.8333333,Coordinates given in the herbarium record,"Itacolomi, estrada para poco parado, zona de amortecimento do PE Desengano.",Angiosperms,Araceae,Anthurium,longifolium,Anthurium longifolium,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1230,1451,19.8999996185303,Ombrophilous Forest,YES,NA
FOUN_00139,FOUN,139,ILHEUS,BAHIA,BA,Brazil,3,Forest Interior,-14.992336,-39.136537,20,Reserva Biologica de Una,Angiosperms,Bromeliaceae,Lymania,smithii,Lymania smithii,holoepiphyte,NA,NA,NA,NA,1998,2000,Abundance,42,1551,25.2000007629395,Ombrophilous Forest,YES,total plot effort is related to 2 plots of forest interiors inserteds in a vegetation patch of aprox 800ha herein named Block-A
MENE2_24533,MENE2,E31393,CURITIBA,PARANA,PR,Brazil,NA,NA,-25.4278,-49.2731,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Vriesea,friburgensis,Vriesea friburgensis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,914,1390,21,Ombrophilous Forest,YES,NA
MENE2_31221,MENE2,E7647,MOGI DAS CRUZES,SAO PAULO,SP,Brazil,NA,NA,-23.5228,-46.1883,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Edmundoa,lindenii,Edmundoa lindenii,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,717,1582,20.6000003814697,Ombrophilous Forest,YES,NA
FRAN_00706,FRAN,E0709,MIMOSO DO SUL,ESPIRITO SANTO,ES,Brazil,1,Primary Forest,-20.936667,-41.553333,Forest fragment,Pedra dos Pontoes:primeira mata nebular,Angiosperms,Orchidaceae,Acianthera,auriculata,Acianthera auriculata,holoepiphyte,Nyctaginaceae,Guapira,opposita,Guapira opposita,2016,2016,Abundance,634,1391,20.3999996185303,Seasonal Forest,YES,NA
KERB_00744,KERB,E0744,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Araceae,Philodendron,meridionale,Philodendron meridionale,hemiepiphyte,NA,NA,NA,NA,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,NA
MENE2_30290,MENE2,E6716,PARATY,RIO DE JANEIRO,RJ,Brazil,NA,NA,-23.2178,-44.7131,Coordinates given in the herbarium record,Trilha do Corisquinho em direcao ao Pico do Cuscuzeiro .,Angiosperms,Orchidaceae,Cirrhaea,fuscolutea,Cirrhaea fuscolutea,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,2273,26.5,Ombrophilous Forest,YES,NA
MENE2_33346,MENE2,E9772,TERESOPOLIS,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.41,-42.97,Coordinates given in the herbarium record,"Terezopolis, estrada para Posse",Angiosperms,Orchidaceae,Gomesa,recurva,Gomesa recurva,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1007,1706,21.8999996185303,Ombrophilous Forest,YES,NA
VAND_00107,VAND,NA,POCOS DE CALDAS,MATO GROSSO DO SUL,MS,Brazil,DR21,Riparian Forest,-21.7854,-46.5619,Municipality,Fazenda do Dirceu,Angiosperms,Bromeliaceae,Aechmea,distichantha,Aechmea distichantha,holoepiphyte,Fabaceae,Machaerium,stipitatum,Machaerium stipitatum,2005,2006,Abundance,1512,1686,20.7000007629395,Seasonal Forest,YES,NA
PERB_00456,PERB,E0494,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,NA,NA,-19.9075,-40.553056,Study site,"Valsugana Velha, Estacao Biologica de Santa Lucia",Angiosperms,Gesneriaceae,Nematanthus,hirtellus,Nematanthus hirtellus,holoepiphyte,NA,NA,NA,NA,2009,2009,Presence_only,702,1316,22.7999992370605,Ombrophilous Forest,YES,Example
FUME_06917,FUME,E6937,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,NA,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Ferns,Polypodiaceae,Pecluma,pectinatiformis,Pecluma pectinatiformis,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,NA
FRAL_00741,FRAL,E0741,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.76083,-43.35027,100,Parque Halfeld,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Meliaceae,Cedrela,fissilis,Cedrela fissilis,2015,2016,Presence_only,686,1504,23.2999992370605,Seasonal Forest,YES,NA
KERA_00969,KERA,E0969,CAMPO MOURAO,PARANA,PR,Brazil,NA,Seasonal Semideciduous Forest,-24.001511,-52.342903,Forest fragment,Capela do Calvario,Ferns,Polypodiaceae,Pecluma,pectinatiformis,Pecluma pectinatiformis,holoepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,555,1514,23.8999996185303,Ombrophilous Forest,YES,NA
JABOT_01589,JABOT,481514,PRESIDENTE KENNEDY,ESPIRITO SANTO,ES,Brazil,NA,NA,-21.11389,-41.02306,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Aechmea,coelestis,Aechmea coelestis,holoepiphyte,NA,NA,NA,NA,2006,2006,Presence_only,85,1012,26.1000003814697,Seasonal Forest,YES,NA
